Date,Open,High,Low,Close,Adj Close,Volume,Company
2018-12-27,38.959999,39.192501,37.517502,39.037498,37.46862,212468400,AAPL
2018-12-28,73.667503,75.6735,72.449997,73.901001,73.901001,176580000,AMZN
2018-12-28,135.339996,135.919998,132.199997,133.199997,133.199997,22627600,META
2018-12-28,21.540001,22.416,21.227333,22.257999,22.257999,149085000,TSLA
2018-12-28,39.375,39.630001,38.637501,39.057499,37.487812,169165600,AAPL
2018-12-31,39.6325,39.84,39.119999,39.435001,37.850143,140014000,AAPL
2018-12-31,22.519333,22.614,21.684,22.186666,22.186666,94534500,TSLA
2018-12-31,134.449997,134.639999,129.949997,131.089996,131.089996,24625300,META
2018-12-31,75.540001,76.038002,74.349998,75.098503,75.098503,139090000,AMZN
2019-01-02,128.990005,137.509995,128.559998,135.679993,135.679993,28146200,META
2019-01-02,20.406668,21.008667,19.92,20.674667,20.674667,174879000,TSLA
2019-01-02,73.260002,77.667999,73.046501,76.956497,76.956497,159662000,AMZN
2019-01-02,38.7225,39.712502,38.557499,39.48,37.893337,148158800,AAPL
2019-01-03,35.994999,36.43,35.5,35.547501,34.118877,365248800,AAPL
2019-01-03,134.690002,137.169998,131.119995,131.740005,131.740005,22717900,META
2019-01-03,76.000504,76.900002,74.855499,75.014,75.014,139512000,AMZN
2019-01-03,20.466667,20.626667,19.825333,20.024,20.024,104478000,TSLA
2019-01-04,36.1325,37.137501,35.950001,37.064999,35.575378,234428400,AAPL
2019-01-04,76.5,79.699997,75.915497,78.769501,78.769501,183652000,AMZN
2019-01-04,20.4,21.200001,20.181999,21.179333,21.179333,110911500,TSLA
2019-01-04,134.009995,138.0,133.75,137.949997,137.949997,29002100,META
2019-01-07,80.115501,81.727997,79.459503,81.475502,81.475502,159864000,AMZN
2019-01-07,37.174999,37.2075,36.474998,36.982498,35.496201,219111200,AAPL
2019-01-07,137.559998,138.869995,135.910004,138.050003,138.050003,20089300,META
2019-01-07,21.448,22.449333,21.183332,22.330667,22.330667,113268000,TSLA
2019-01-08,22.797333,22.934,21.801332,22.356667,22.356667,105127500,TSLA
2019-01-08,37.389999,37.955002,37.130001,37.6875,36.172874,164101200,AAPL
2019-01-08,83.234497,83.830498,80.830498,82.829002,82.829002,177628000,AMZN
2019-01-08,139.889999,143.139999,139.539993,142.529999,142.529999,26263800,META
2019-01-09,22.366667,22.9,22.098,22.568666,22.568666,81493500,TSLA
2019-01-09,142.949997,144.699997,141.270004,144.229996,144.229996,22205900,META
2019-01-09,82.649002,83.389999,82.07,82.971001,82.971001,126976000,AMZN
2019-01-09,37.822498,38.6325,37.407501,38.327499,36.787151,180396400,AAPL
2019-01-10,143.080002,144.559998,140.839996,144.199997,144.199997,16125000,META
2019-01-10,38.125,38.4925,37.715,38.450001,36.904724,143122800,AAPL
2019-01-10,22.293333,23.025999,22.119333,22.997999,22.997999,90846000,TSLA
2019-01-10,82.050499,83.162498,81.081001,82.810997,82.810997,130154000,AMZN
2019-01-11,38.220001,38.424999,37.877499,38.072498,36.542393,108092800,AAPL
2019-01-11,143.149994,145.360001,142.570007,143.800003,143.800003,12908000,META
2019-01-11,22.806,23.227333,22.584667,23.150667,23.150667,75586500,TSLA
2019-01-11,82.027496,83.014503,81.810997,82.028,82.028,93724000,AMZN
2019-01-14,22.825333,22.833332,22.266666,22.293333,22.293333,78709500,TSLA
2019-01-14,37.712502,37.817501,37.305,37.5,35.992905,129756800,AAPL
2019-01-14,80.75,82.410004,79.7575,80.860497,80.860497,120118000,AMZN
2019-01-14,142.0,146.570007,141.270004,145.389999,145.389999,20520300,META
2019-01-15,37.567501,38.3475,37.512501,38.267502,36.729568,114843600,AAPL
2019-01-15,22.333332,23.253332,22.299999,22.962,22.962,90849000,TSLA
2019-01-15,81.599998,83.758003,81.300499,83.727997,83.727997,119970000,AMZN
2019-01-15,146.009995,150.679993,145.990005,148.949997,148.949997,24069000,META
2019-01-16,84.210999,85.25,83.793999,84.189003,84.189003,127338000,AMZN
2019-01-16,149.0,149.649994,147.0,147.539993,147.539993,18025700,META
2019-01-16,38.27,38.970001,38.25,38.735001,37.17828,122278800,AAPL
2019-01-16,22.985332,23.466667,22.9,23.07,23.07,70375500,TSLA
2019-01-17,38.549999,39.415001,38.314999,38.965,37.399033,119284800,AAPL
2019-01-17,23.080667,23.433332,22.943333,23.153999,23.153999,55150500,TSLA
2019-01-17,84.0,85.008499,83.875,84.661003,84.661003,84178000,AMZN
2019-01-17,146.949997,149.0,146.5,148.300003,148.300003,15787900,META
2019-01-18,85.599998,85.809998,84.577003,84.809998,84.809998,120410000,AMZN
2019-01-18,149.75,152.429993,148.550003,150.039993,150.039993,31029600,META
2019-01-18,39.375,39.470001,38.994999,39.205002,37.629391,135004000,AAPL
2019-01-18,21.533333,21.808666,19.982,20.150667,20.150667,362262000,TSLA
2019-01-22,20.321333,20.533333,19.700001,19.927999,19.927999,181000500,TSLA
2019-01-22,149.199997,151.529999,146.369995,147.570007,147.570007,22378700,META
2019-01-22,84.050003,84.093498,80.510002,81.608498,81.608498,128336000,AMZN
2019-01-22,39.102501,39.182499,38.154999,38.325001,36.784752,121576000,AAPL
2019-01-23,19.5,19.633333,18.779333,19.172667,19.172667,187950000,TSLA
2019-01-23,148.279999,148.800003,143.059998,144.300003,144.300003,20098400,META
2019-01-23,82.800003,82.871498,80.599998,82.000999,82.000999,104504000,AMZN
2019-01-23,38.537498,38.785,37.924999,38.48,36.933517,92522400,AAPL
2019-01-24,38.5275,38.619999,37.935001,38.174999,36.640789,101766000,AAPL
2019-01-24,18.868668,19.578667,18.618668,19.434,19.434,120183000,TSLA
2019-01-24,144.639999,146.440002,142.520004,145.830002,145.830002,20955500,META
2019-01-24,82.053497,82.862999,81.588997,82.746498,82.746498,81798000,AMZN
2019-01-25,147.479996,149.830002,146.539993,149.009995,149.009995,22237200,META
2019-01-25,38.869999,39.532501,38.580002,39.439999,37.854946,134142000,AAPL
2019-01-25,19.625999,19.901333,19.303333,19.802668,19.802668,108744000,TSLA
2019-01-25,83.525002,84.174004,83.080498,83.528503,83.528503,98918000,AMZN
2019-01-28,82.179497,82.25,80.704498,81.894501,81.894501,96754000,AMZN
2019-01-28,148.050003,148.960007,146.210007,147.470001,147.470001,15508500,META
2019-01-28,38.947498,39.0825,38.415001,39.075001,37.504604,104768400,AAPL
2019-01-28,19.527332,19.830667,19.183332,19.758667,19.758667,96349500,TSLA
2019-01-29,39.0625,39.532501,38.5275,38.669998,37.115891,166348800,AAPL
2019-01-29,81.563499,81.619003,79.536003,79.694,79.694,92656000,AMZN
2019-01-29,19.684668,19.903999,19.453333,19.830667,19.830667,69325500,TSLA
2019-01-29,148.089996,148.100006,143.429993,144.190002,144.190002,17632100,META
2019-01-30,81.150002,83.847504,80.984001,83.5215,83.5215,115676000,AMZN
2019-01-30,40.8125,41.537498,40.057499,41.3125,39.652191,244439200,AAPL
2019-01-30,20.030001,20.6,19.899332,20.584667,20.584667,168754500,TSLA
2019-01-30,146.220001,150.949997,145.699997,150.419998,150.419998,44613200,META
2019-01-31,20.066668,20.770666,19.6,20.468,20.468,188538000,TSLA
2019-01-31,84.642502,86.820503,83.954002,85.936501,85.936501,218206000,AMZN
2019-01-31,165.600006,171.679993,165.0,166.690002,166.690002,77233600,META
2019-01-31,41.5275,42.25,41.139999,41.610001,39.937729,162958400,AAPL
2019-02-01,20.361334,21.073334,20.233334,20.813999,20.813999,109251000,TSLA
2019-02-01,41.740002,42.244999,41.482498,41.630001,39.956924,130672400,AAPL
2019-02-01,165.839996,169.100006,165.660004,165.710007,165.710007,30806500,META
2019-02-01,81.944,83.653,81.100502,81.311501,81.311501,230124000,AMZN
2019-02-04,165.699997,169.300003,163.619995,169.25,169.25,20036000,META
2019-02-04,20.865334,21.02,20.125334,20.859333,20.859333,110281500,TSLA
2019-02-04,41.852501,42.915001,41.82,42.8125,41.091904,125982000,AAPL
2019-02-04,81.150002,82.481499,80.675003,81.665497,81.665497,98582000,AMZN
2019-02-05,43.215,43.77,43.087502,43.544998,41.79496,144406400,AAPL
2019-02-05,169.149994,171.979996,168.690002,171.160004,171.160004,22557000,META
2019-02-05,20.832666,21.496,20.816668,21.423332,21.423332,101142000,TSLA
2019-02-05,82.167,83.263,82.125,82.940498,82.940498,89062000,AMZN
2019-02-06,171.199997,172.470001,169.270004,170.490005,170.490005,13281200,META
2019-02-06,21.306,21.615999,21.041332,21.148001,21.148001,75577500,TSLA
2019-02-06,43.662498,43.892502,43.212502,43.560001,41.809361,112958400,AAPL
2019-02-06,83.537498,83.612999,81.667,82.013,82.013,78798000,AMZN
2019-02-07,81.25,81.277,79.6455,80.718498,80.718498,92532000,AMZN
2019-02-07,20.886667,20.98,20.200001,20.500668,20.500668,97809000,TSLA
2019-02-07,168.199997,169.240005,165.25,166.380005,166.380005,17517600,META
2019-02-07,43.099998,43.485001,42.584999,42.735001,41.017509,126966800,AAPL
2019-02-08,20.455334,20.496668,19.9,20.386667,20.386667,87663000,TSLA
2019-02-08,79.300003,79.429497,78.337997,79.411003,79.411003,113150000,AMZN
2019-02-08,164.470001,167.369995,164.210007,167.330002,167.330002,12561400,META
2019-02-08,42.247501,42.665001,42.105,42.602501,41.065712,95280000,AAPL
2019-02-11,20.773333,21.24,20.700001,20.856001,20.856001,106945500,TSLA
2019-02-11,80.049004,80.4645,79.300003,79.550003,79.550003,66346000,AMZN
2019-02-11,42.762501,42.802502,42.3125,42.357498,40.829559,83973600,AAPL
2019-02-11,167.899994,168.300003,165.080002,165.789993,165.789993,12811200,META
2019-02-12,80.199997,81.970001,79.944,81.900497,81.900497,97172000,AMZN
2019-02-12,42.525002,42.75,42.424999,42.7225,41.181389,89134000,AAPL
2019-02-12,21.08,21.212667,20.641333,20.787333,20.787333,82764000,TSLA
2019-02-12,166.860001,168.339996,164.5,165.039993,165.039993,16292300,META
2019-02-13,82.349998,82.819,81.855499,82.0,82.0,71206000,AMZN
2019-02-13,20.823334,20.85,20.371332,20.544666,20.544666,77124000,TSLA
2019-02-13,165.380005,166.220001,163.729996,164.070007,164.070007,14205100,META
2019-02-13,42.8475,43.119999,42.48,42.544998,41.010284,89960800,AAPL
2019-02-14,20.225332,20.451332,20.066668,20.251333,20.251333,78012000,TSLA
2019-02-14,81.224998,81.894997,80.303001,81.1325,81.1325,82410000,AMZN
2019-02-14,42.427502,42.814999,42.345001,42.700001,41.15971,87342800,AAPL
2019-02-14,163.190002,164.869995,162.25,163.949997,163.949997,12755200,META
2019-02-15,42.8125,42.924999,42.4375,42.605,41.068127,98507200,AAPL
2019-02-15,164.509995,164.699997,160.860001,162.5,162.5,15504400,META
2019-02-15,81.392998,81.445503,80.224998,80.397499,80.397499,86878000,AMZN
2019-02-15,20.299999,20.533333,20.26,20.525333,20.525333,58573500,TSLA
2019-02-19,80.050003,81.699997,80.028,81.378998,81.378998,73634000,AMZN
2019-02-19,160.5,164.149994,160.330002,162.289993,162.289993,14345400,META
2019-02-19,42.427502,42.860001,42.372501,42.732498,41.191013,75891200,AAPL
2019-02-19,20.437332,20.769333,20.364668,20.375999,20.375999,62526000,TSLA
2019-02-20,20.294001,20.42,19.933332,20.170668,20.170668,107131500,TSLA
2019-02-20,162.25,163.720001,161.25,162.559998,162.559998,11770700,META
2019-02-20,81.5,81.746498,80.505997,81.105003,81.105003,66752000,AMZN
2019-02-20,42.797501,43.330002,42.747501,43.0075,41.456104,104457600,AAPL
2019-02-21,161.929993,162.240005,159.589996,160.039993,160.039993,15607800,META
2019-02-21,42.950001,43.092499,42.575001,42.764999,41.222355,68998800,AAPL
2019-02-21,80.9925,81.178001,80.045502,80.972,80.972,69668000,AMZN
2019-02-21,20.120667,20.216,19.366667,19.415333,19.415333,133638000,TSLA
2019-02-22,81.175003,81.747002,81.058502,81.578003,81.578003,61924000,AMZN
2019-02-22,19.632668,19.766666,19.473333,19.647333,19.647333,86109000,TSLA
2019-02-22,160.580002,162.410004,160.309998,161.889999,161.889999,15858500,META
2019-02-22,42.895,43.25,42.845001,43.2425,41.682625,75652800,AAPL
2019-02-25,82.072502,82.730003,81.519501,81.650002,81.650002,63690000,AMZN
2019-02-25,43.540001,43.967499,43.487499,43.557499,41.986256,87493600,AAPL
2019-02-25,19.860666,20.193333,19.799999,19.917999,19.917999,99397500,TSLA
2019-02-25,163.070007,166.070007,162.899994,164.619995,164.619995,18737100,META
2019-02-26,43.427502,43.825001,43.2925,43.5825,42.010361,68280800,AAPL
2019-02-26,81.299004,81.999496,80.806503,81.82,81.82,53316000,AMZN
2019-02-26,164.339996,166.240005,163.800003,164.130005,164.130005,13784100,META
2019-02-26,19.481333,20.134001,19.251333,19.857332,19.857332,128737500,TSLA
2019-02-27,81.408997,82.0905,80.754997,82.054497,82.054497,62976000,AMZN
2019-02-27,43.302502,43.75,43.182499,43.717499,42.140495,111341600,AAPL
2019-02-27,162.899994,163.929993,160.410004,162.809998,162.809998,12697500,META
2019-02-27,20.118668,21.086666,20.036667,20.982668,20.982668,167758500,TSLA
2019-02-28,162.369995,163.5,160.860001,161.449997,161.449997,11114200,META
2019-02-28,81.762497,82.588501,81.691498,81.991501,81.991501,60518000,AMZN
2019-02-28,21.261333,21.333332,20.720667,21.325333,21.325333,157810500,TSLA
2019-02-28,43.580002,43.727501,43.23,43.287498,41.726002,112861600,AAPL
2019-03-01,20.462667,20.475332,19.459999,19.652666,19.652666,343671000,TSLA
2019-03-01,162.600006,163.130005,161.690002,162.279999,162.279999,11097800,META
2019-03-01,82.7565,83.712997,82.550003,83.586502,83.586502,99498000,AMZN
2019-03-01,43.57,43.787498,43.2225,43.7425,42.164593,103544800,AAPL
2019-03-04,43.922501,44.4375,43.4925,43.962502,42.376656,109744800,AAPL
2019-03-04,84.25,85.471497,83.718002,84.808502,84.808502,123348000,AMZN
2019-03-04,163.899994,167.5,163.830002,167.369995,167.369995,18894700,META
2019-03-04,19.874666,19.933332,18.851999,19.024,19.024,256452000,TSLA
2019-03-05,85.147499,85.389999,84.4505,84.621498,84.621498,73630000,AMZN
2019-03-05,167.369995,171.880005,166.550003,171.259995,171.259995,28187900,META
2019-03-05,43.985001,44.0,43.634998,43.8825,42.299545,78949600,AAPL
2019-03-05,18.799999,18.933332,18.006666,18.436001,18.436001,281470500,TSLA
2019-03-06,43.6675,43.872501,43.485001,43.630001,42.056156,83241600,AAPL
2019-03-06,84.7985,84.887497,83.414001,83.447502,83.447502,79920000,AMZN
2019-03-06,18.431999,18.767332,18.292667,18.416,18.416,155032500,TSLA
2019-03-06,172.899994,173.570007,171.270004,172.509995,172.509995,21531700,META
2019-03-07,83.3685,83.487503,81.025497,81.297501,81.297501,99140000,AMZN
2019-03-07,171.5,171.740005,167.610001,169.130005,169.130005,18306500,META
2019-03-07,43.467499,43.610001,43.005001,43.125,41.56937,99185600,AAPL
2019-03-07,18.589333,18.98,18.283333,18.439333,18.439333,141637500,TSLA
2019-03-08,80.2005,81.136002,79.328499,81.040001,81.040001,93340000,AMZN
2019-03-08,166.199997,169.619995,165.970001,169.600006,169.600006,13184800,META
2019-03-08,18.460667,19.039333,18.392668,18.942667,18.942667,132294000,TSLA
2019-03-08,42.580002,43.267502,42.375,43.227501,41.668175,95997600,AAPL
2019-03-11,81.306,83.614502,81.300499,83.530998,83.530998,77528000,AMZN
2019-03-11,18.901333,19.418667,18.700001,19.394667,19.394667,110884500,TSLA
2019-03-11,171.600006,174.300003,171.580002,172.070007,172.070007,18884000,META
2019-03-11,43.872501,44.779999,43.837502,44.724998,43.111652,128044000,AAPL
2019-03-12,172.089996,173.800003,171.220001,171.919998,171.919998,12155300,META
2019-03-12,19.099333,19.204666,18.737333,18.890667,18.890667,112561500,TSLA
2019-03-12,83.449997,84.213501,83.049004,83.654999,83.654999,72290000,AMZN
2019-03-12,45.0,45.6675,44.842499,45.227501,43.596024,129870400,AAPL
2019-03-13,172.320007,174.029999,172.119995,173.369995,173.369995,11973300,META
2019-03-13,84.150002,85.0,83.967499,84.540497,84.540497,71040000,AMZN
2019-03-13,45.5625,45.825001,45.23,45.427502,43.788811,124130000,AAPL
2019-03-13,18.926666,19.466,18.846666,19.264,19.264,102670500,TSLA
2019-03-14,84.559998,85.099998,84.217003,84.310997,84.310997,58932000,AMZN
2019-03-14,169.759995,171.149994,168.160004,170.169998,170.169998,18037400,META
2019-03-14,19.496668,19.692667,19.219334,19.330667,19.330667,106551000,TSLA
2019-03-14,45.974998,46.025002,45.639999,45.932499,44.275585,94318000,AAPL
2019-03-15,46.212502,46.8325,45.935001,46.529999,44.85154,156171600,AAPL
2019-03-15,85.150002,85.940002,84.656502,85.617996,85.617996,151018000,AMZN
2019-03-15,18.900667,18.914667,18.293333,18.362,18.362,221782500,TSLA
2019-03-15,167.160004,167.580002,162.509995,165.979996,165.979996,37135400,META
2019-03-18,163.570007,163.899994,159.279999,160.470001,160.470001,37524200,META
2019-03-18,85.635002,87.5,85.6315,87.107498,87.107498,108582000,AMZN
2019-03-18,18.4,18.536667,17.82,17.966,17.966,154215000,TSLA
2019-03-18,46.450001,47.0975,46.447498,47.005001,45.309406,104879200,AAPL
2019-03-19,161.479996,163.820007,160.820007,161.570007,161.570007,25611500,META
2019-03-19,17.833332,18.219999,17.563999,17.831333,17.831333,177009000,TSLA
2019-03-19,87.675499,89.208,87.675499,88.092499,88.092499,127284000,AMZN
2019-03-19,47.087502,47.247501,46.48,46.6325,44.95034,126585600,AAPL
2019-03-20,46.557499,47.372501,46.182499,47.040001,45.343136,124140800,AAPL
2019-03-20,88.497002,89.974998,88.351501,89.863503,89.863503,125312000,AMZN
2019-03-20,17.979334,18.331333,17.753332,18.24,18.24,103623000,TSLA
2019-03-20,161.5,166.119995,161.240005,165.440002,165.440002,20211500,META
2019-03-21,47.505001,49.0825,47.452499,48.772499,47.013145,204136800,AAPL
2019-03-21,18.173332,18.43,17.896667,18.268,18.268,89206500,TSLA
2019-03-21,164.889999,166.389999,163.75,166.080002,166.080002,16223000,META
2019-03-21,89.813004,91.1875,89.363998,90.962997,90.962997,115356000,AMZN
2019-03-22,90.508499,90.948997,88.155502,88.238503,88.238503,127260000,AMZN
2019-03-22,48.834999,49.422501,47.695,47.762501,46.039581,169630800,AAPL
2019-03-22,18.172001,18.186666,17.6,17.635332,17.635332,131184000,TSLA
2019-03-22,165.649994,167.419998,164.089996,164.339996,164.339996,16389200,META
2019-03-25,163.0,166.539993,162.0,166.289993,166.289993,12631200,META
2019-03-25,47.877499,47.994999,46.650002,47.185001,45.482914,175381200,AAPL
2019-03-25,17.313999,17.545334,16.964001,17.361334,17.361334,153225000,TSLA
2019-03-25,87.889503,89.134003,87.375,88.712997,88.712997,102076000,AMZN
2019-03-26,167.350006,169.449997,166.350006,167.679993,167.679993,15437900,META
2019-03-26,89.650002,90.288498,88.667999,89.188004,89.188004,97318000,AMZN
2019-03-26,47.915001,48.220001,46.145,46.697498,45.012997,199202000,AAPL
2019-03-26,17.629333,18.017332,17.628668,17.851334,17.851334,110263500,TSLA
2019-03-27,17.916668,18.358,17.878668,18.322001,18.322001,131688000,TSLA
2019-03-27,89.206497,89.375,87.283997,88.285004,88.285004,86496000,AMZN
2019-03-27,167.850006,168.940002,164.789993,165.869995,165.869995,10620300,META
2019-03-27,47.1875,47.439999,46.637501,47.1175,45.417854,119393600,AAPL
2019-03-28,47.237499,47.389999,46.8825,47.18,45.478096,83121600,AAPL
2019-03-28,88.5,88.8965,87.6735,88.670998,88.670998,60860000,AMZN
2019-03-28,18.477333,18.688667,18.34,18.574667,18.574667,101611500,TSLA
2019-03-28,164.570007,166.720001,163.330002,165.550003,165.550003,10443000,META
2019-03-29,89.329002,89.642998,88.831497,89.037498,89.037498,66416000,AMZN
2019-03-29,18.58,18.677334,18.299999,18.657333,18.657333,89869500,TSLA
2019-03-29,47.4575,47.52,47.134998,47.487499,45.774498,94256000,AAPL
2019-03-29,166.389999,167.190002,164.809998,166.690002,166.690002,13455500,META
